日期,Open,Close,High,Low,Volume,成交额,振幅,涨跌幅,涨跌额,换手率
2024-09-02,1.008,1.008,1.01,1.007,779492,78606027.916,0.3,0.4,0.004,4.19
2024-09-03,1.008,1.012,1.012,1.008,625708,63251158.443,0.4,0.4,0.004,3.36
2024-09-04,1.004,1.001,1.006,1.001,748744,75082420.503,0.49,-1.09,-0.011,4.02
2024-09-05,1.004,1.004,1.006,1.003,298723,29996498.396,0.3,0.3,0.003,1.6
2024-09-06,1.0,0.999,1.002,0.997,426247,42604194.5,0.5,-0.5,-0.005,2.29
2024-09-09,0.992,0.993,0.996,0.992,489417,48640081.923,0.4,-0.6,-0.006,2.63
2024-09-10,0.995,0.994,0.999,0.994,459080,45725500.153,0.5,0.1,0.001,2.47
2024-09-11,0.994,0.993,0.995,0.99,338244,33564084.495,0.5,-0.1,-0.001,1.82
2024-09-12,0.99,0.981,0.991,0.98,720279,70784017.445,1.11,-1.21,-0.012,3.87
2024-09-13,0.982,0.98,0.984,0.979,338467,33207106.93,0.51,-0.1,-0.001,1.82
2024-09-18,0.981,0.982,0.983,0.981,292444,28700455.364,0.2,0.2,0.002,1.57
2024-09-19,0.985,0.989,0.991,0.985,593299,58659275.5,0.61,0.71,0.007,3.19
2024-09-20,0.996,0.994,0.998,0.992,399953,39784916.76,0.61,0.51,0.005,2.15
2024-09-23,0.995,1.0,1.0,0.995,439052,43801757.889,0.5,0.6,0.006,2.36
2024-09-24,1.0,1.001,1.003,0.998,596597,59715235.859,0.5,0.1,0.001,3.2
2024-09-25,1.004,1.01,1.013,1.003,840795,84893947.206,1.0,0.9,0.009,4.52
2024-09-26,1.012,1.014,1.016,1.011,630352,63864983.632,0.5,0.4,0.004,3.39
2024-09-27,1.013,1.017,1.023,1.011,1489694,151442255.578,1.18,0.3,0.003,8.0
2024-09-30,1.015,1.008,1.015,0.998,2202584,222034266.178,1.67,-0.88,-0.009,11.83
2024-10-08,1.011,0.982,1.022,0.98,3136255,312177877.394,4.17,-2.58,-0.026,16.85
2024-10-09,0.987,0.992,0.999,0.985,2262021,224920502.917,1.43,1.02,0.01,12.15
2024-10-10,0.988,0.99,0.991,0.986,992959,98211709.99,0.5,-0.2,-0.002,5.33
2024-10-11,0.993,0.998,0.998,0.99,1057228,105195041.782,0.81,0.81,0.008,5.68
2024-10-14,1.0,1.001,1.004,0.998,815283,81559866.478,0.6,0.3,0.003,4.38
2024-10-15,0.998,1.0,1.004,0.994,840099,83907072.578,1.0,-0.1,-0.001,4.51
2024-10-16,1.001,1.0,1.003,0.998,406440,40615434.086,0.5,0.0,0.0,2.18
2024-10-17,1.001,1.006,1.006,1.001,592402,59428677.038,0.5,0.6,0.006,3.18
2024-10-18,1.001,0.995,1.001,0.991,664422,66137564.079,0.99,-1.09,-0.011,3.57
2024-10-21,0.995,0.989,0.995,0.988,651952,64504620.288,0.7,-0.6,-0.006,3.5
2024-10-22,0.995,1.003,1.007,0.995,1449428,145195996.325,1.21,1.42,0.014,7.79
2024-10-23,0.997,0.997,1.0,0.996,568371,56696911.27,0.4,-0.6,-0.006,3.05
2024-10-24,0.997,0.993,0.997,0.992,293361,29137196.6,0.5,-0.4,-0.004,1.58
2024-10-25,0.992,0.992,0.994,0.99,460778,45698163.291,0.4,-0.1,-0.001,2.48
2024-10-28,0.996,1.008,1.013,0.996,1581198,159190748.7,1.71,1.61,0.016,8.49
2024-10-29,1.008,1.013,1.013,1.005,599233,60411502.735,0.79,0.5,0.005,3.22
2024-10-30,1.011,1.008,1.013,1.006,355489,35877934.215,0.69,-0.49,-0.005,1.91
2024-10-31,1.008,1.001,1.008,1.001,505308,50689170.003,0.69,-0.69,-0.007,2.71
2024-11-01,0.999,1.001,1.003,0.998,306764,30707945.495,0.5,0.0,0.0,1.65
2024-11-04,1.004,1.002,1.007,1.0,330719,33206301.9,0.7,0.1,0.001,1.78
2024-11-05,1.001,1.001,1.002,0.999,376018,37600193.7,0.3,-0.1,-0.001,2.02
2024-11-06,1.0,1.003,1.003,0.999,613869,61433375.52,0.4,0.2,0.002,3.3
2024-11-07,1.008,1.009,1.01,1.006,636704,64205321.78,0.4,0.6,0.006,3.42
2024-11-08,1.009,1.015,1.016,1.009,556865,56402643.214,0.69,0.59,0.006,2.99
2024-11-11,1.02,1.016,1.021,1.012,302741,30760632.62,0.89,0.1,0.001,1.63
2024-11-12,1.017,1.028,1.028,1.017,476063,48694276.356,1.08,1.18,0.012,2.56
2024-11-13,1.027,1.018,1.027,1.017,407316,41555241.888,0.97,-0.97,-0.01,2.19
2024-11-14,1.012,1.01,1.015,1.009,272072,27525661.597,0.59,-0.79,-0.008,1.46
2024-11-15,1.005,0.995,1.006,0.994,571175,56971084.6,1.19,-1.49,-0.015,3.07
2024-11-18,0.997,1.006,1.006,0.996,417462,41893218.704,1.01,1.11,0.011,2.24
2024-11-19,1.006,1.009,1.01,1.004,313334,31586588.2,0.6,0.3,0.003,1.68
2024-11-20,1.009,1.01,1.012,1.008,160639,16228576.81,0.4,0.1,0.001,0.86
2024-11-21,1.01,1.007,1.012,1.006,164899,16610422.1,0.59,-0.3,-0.003,0.89
2024-11-22,1.007,1.007,1.01,1.007,185203,18674188.1,0.3,0.0,0.0,0.99
2024-11-25,1.009,1.009,1.011,1.008,269127,27155403.717,0.3,0.2,0.002,1.45
2024-11-26,1.004,1.0,1.005,0.999,327896,32832709.402,0.59,-0.89,-0.009,1.76
2024-11-27,1.0,1.0,1.001,0.999,266803,26677132.1,0.2,0.0,0.0,1.43
2024-11-28,0.99,0.996,0.996,0.988,588956,58402398.623,0.8,-0.4,-0.004,3.16
2024-11-29,0.996,0.996,0.996,0.993,378935,37676956.379,0.3,0.0,0.0,2.04
2024-12-02,1.0,1.003,1.003,0.998,411178,41159587.102,0.5,0.7,0.007,2.21
2024-12-03,1.002,1.005,1.006,1.001,251436,25250373.424,0.5,0.2,0.002,1.35
2024-12-04,1.009,1.01,1.01,1.008,300899,30362016.853,0.2,0.5,0.005,1.62
2024-12-05,1.011,1.007,1.012,1.006,277833,28023791.2,0.59,-0.3,-0.003,1.49
2024-12-06,1.011,1.012,1.013,1.01,376924,38130187.348,0.3,0.5,0.005,2.02
2024-12-09,1.013,1.019,1.019,1.013,230599,23450582.605,0.59,0.69,0.007,1.24
2024-12-10,1.022,1.025,1.028,1.022,408792,41925801.4,0.59,0.59,0.006,2.2
2024-12-11,1.032,1.034,1.036,1.031,199542,20625278.002,0.49,0.88,0.009,1.07
2024-12-12,1.033,1.036,1.036,1.029,222700,23034816.4,0.68,0.19,0.002,1.2
2024-12-13,1.033,1.031,1.034,1.03,124343,12822213.32,0.39,-0.48,-0.005,0.67
2024-12-16,1.029,1.026,1.03,1.025,130435,13386705.356,0.48,-0.48,-0.005,0.7
2024-12-17,1.026,1.036,1.037,1.025,322882,33370686.2,1.17,0.97,0.01,1.73
2024-12-18,1.025,1.022,1.029,1.019,238642,24366294.5,0.97,-1.35,-0.014,1.28
2024-12-19,1.016,1.008,1.016,1.005,308796,31163352.335,1.08,-1.37,-0.014,1.66
2024-12-20,1.009,1.003,1.01,1.002,228500,22945932.7,0.79,-0.5,-0.005,1.23
2024-12-23,1.005,1.014,1.014,1.005,271638,27401398.413,0.9,1.1,0.011,1.46
2024-12-24,1.017,1.02,1.03,1.017,301447,30797431.7,1.28,0.59,0.006,1.62
2024-12-25,1.018,1.018,1.02,1.016,111699,11363249.15,0.39,-0.2,-0.002,0.6
2024-12-26,1.016,1.018,1.02,1.015,148381,15105312.336,0.49,0.0,0.0,0.8
2024-12-27,1.016,1.011,1.017,1.011,144261,14615238.613,0.59,-0.69,-0.007,0.77
2024-12-30,1.014,1.014,1.017,1.013,150046,15219153.742,0.4,0.3,0.003,0.81
2024-12-31,1.02,1.022,1.023,1.017,424704,43328350.461,0.59,0.79,0.008,2.28
2025-01-02,1.026,1.033,1.035,1.026,508163,52429444.63,0.88,1.08,0.011,2.73
2025-01-03,1.036,1.029,1.036,1.023,437891,44985961.648,1.26,-0.39,-0.004,2.35
2025-01-06,1.03,1.037,1.037,1.027,462089,47742858.8,0.97,0.78,0.008,2.48
2025-01-07,1.036,1.039,1.13,1.034,6465381,687400842.972,9.26,0.19,0.002,34.73
2025-01-08,1.045,1.128,1.14,1.044,43617149,4775189335.842,9.24,8.57,0.089,234.29
2025-01-09,1.172,1.241,1.241,1.165,37612208,4524029126.564,6.74,10.02,0.113,202.03
2025-01-13,1.239,1.117,1.298,1.117,43512608,5321969329.195,14.59,-9.99,-0.124,233.73
2025-01-14,1.165,1.13,1.177,1.093,39801243,4524288994.396,7.52,1.16,0.013,213.79
2025-01-15,1.148,1.177,1.207,1.139,60394439,7093670806.029,6.02,4.16,0.047,324.41
2025-01-16,1.202,1.216,1.237,1.192,27295105,3322025314.572,3.82,3.31,0.039,146.61
2025-01-20,1.223,1.221,1.248,1.203,19909091,2444284045.033,3.7,0.41,0.005,106.94
2025-01-21,1.235,1.256,1.302,1.225,56290311,7142845592.808,6.31,2.87,0.035,302.36
2025-01-23,1.28,1.343,1.355,1.277,41922239,5550023245.485,6.21,6.93,0.087,225.18
2025-01-27,1.343,1.209,1.362,1.209,24791684,3174358005.388,11.39,-9.98,-0.134,133.17
2025-02-05,1.209,1.137,1.209,1.097,27893962,3187027210.925,9.26,-5.96,-0.072,149.83
2025-02-06,1.146,1.182,1.192,1.146,24881471,2924263943.814,4.05,3.96,0.045,133.65
2025-02-07,1.19,1.182,1.204,1.162,22581642,2676985604.3,3.55,0.0,0.0,121.3
2025-02-10,1.18,1.128,1.18,1.121,8338503,960005427.895,4.99,-4.57,-0.054,44.79
2025-02-11,1.141,1.163,1.168,1.141,15810815,1826510299.308,2.39,3.1,0.035,84.93
2025-02-12,1.164,1.141,1.169,1.136,7502298,862276992.8,2.84,-1.89,-0.022,40.3
2025-02-13,1.14,1.133,1.152,1.127,8707188,994096214.224,2.19,-0.7,-0.008,46.77
2025-02-14,1.136,1.119,1.138,1.117,3642451,410462616.14,1.85,-1.24,-0.014,19.57
2025-02-17,1.112,1.104,1.115,1.093,7625440,841862179.956,1.97,-1.34,-0.015,40.96
2025-02-18,1.103,1.155,1.155,1.1,35442882,4040979916.015,4.98,4.62,0.051,190.38
2025-02-19,1.158,1.141,1.192,1.137,18500588,2162064335.771,4.76,-1.21,-0.014,99.38
2025-02-20,1.148,1.146,1.165,1.137,10226368,1177772260.015,2.45,0.44,0.005,54.93
2025-02-21,1.145,1.124,1.152,1.122,5762045,657479530.006,2.62,-1.92,-0.022,30.95
2025-02-24,1.129,1.119,1.133,1.115,7253363,816024741.9,1.6,-0.44,-0.005,38.96
2025-02-25,1.137,1.128,1.15,1.12,9474874,1073422860.415,2.68,0.8,0.009,50.89
2025-02-26,1.118,1.107,1.118,1.104,3922485,435708239.616,1.24,-1.86,-0.021,21.07
2025-02-27,1.109,1.105,1.134,1.1,13875825,1549184254.633,3.07,-0.18,-0.002,74.53
2025-02-28,1.106,1.065,1.128,1.062,12014210,1329139686.75,5.97,-3.62,-0.04,64.53
2025-03-03,1.07,1.07,1.081,1.064,4537059,486101096.22,1.6,0.47,0.005,24.37
2025-03-04,1.073,1.063,1.078,1.058,3065558,327068953.588,1.87,-0.65,-0.007,16.47
2025-03-05,1.058,1.046,1.058,1.043,2181703,228676232.9,1.41,-1.6,-0.017,11.72
2025-03-06,1.043,1.055,1.056,1.041,2819449,295379566.357,1.43,0.86,0.009,15.14
2025-03-07,1.052,1.059,1.079,1.051,16932481,1809558921.386,2.65,0.38,0.004,90.95
2025-03-10,1.065,1.046,1.068,1.043,3489277,367710263.234,2.36,-1.23,-0.013,18.74
2025-03-11,1.037,1.021,1.037,1.02,1698518,174018146.538,1.63,-2.39,-0.025,9.12
2025-03-12,1.023,1.039,1.054,1.02,9338331,969921855.436,3.33,1.76,0.018,50.16
2025-03-13,1.041,1.065,1.087,1.032,38715893,4136522349.893,5.29,2.5,0.026,207.96
2025-03-14,1.065,1.064,1.093,1.056,26336850,2843032170.651,3.47,-0.09,-0.001,141.47
2025-03-17,1.065,1.069,1.084,1.064,7124427,764815470.128,1.88,0.47,0.005,38.27
2025-03-18,1.072,1.065,1.074,1.062,3471439,370573407.894,1.12,-0.37,-0.004,18.65
2025-03-19,1.059,1.059,1.075,1.057,4281316,455878128.158,1.69,-0.56,-0.006,23.0
2025-03-20,1.057,1.064,1.075,1.057,6607185,703861930.114,1.7,0.47,0.005,35.49
2025-03-21,1.072,1.13,1.159,1.071,83829986,9360428164.306,8.27,6.2,0.066,450.29
2025-03-24,1.153,1.095,1.174,1.078,47148251,5368423609.731,8.5,-3.1,-0.035,253.26
2025-03-25,1.106,1.121,1.125,1.086,45845003,5077249890.148,3.56,2.37,0.026,246.25
2025-03-26,1.11,1.101,1.131,1.1,24352243,2721989427.924,2.77,-1.78,-0.02,130.81
2025-03-27,1.123,1.093,1.133,1.088,15624148,1732503256.826,4.09,-0.73,-0.008,83.92
2025-03-28,1.095,1.108,1.153,1.091,88079112,9899367916.4,5.67,1.37,0.015,473.11
2025-03-31,1.124,1.126,1.151,1.113,67282835,7633976853.1,3.43,1.62,0.018,361.41
2025-04-01,1.127,1.125,1.141,1.115,22280955,2513758271.5,2.31,-0.09,-0.001,119.68
2025-04-02,1.128,1.108,1.132,1.105,11024150,1237343588.6,2.4,-1.51,-0.017,59.22
2025-04-03,1.125,1.078,1.138,1.076,39492775,4402365761.9,5.6,-2.71,-0.03,212.13
2025-04-07,0.999,0.97,1.018,0.97,4810308,472792029.7,4.45,-10.02,-0.108,25.84
2025-04-08,0.992,0.985,0.999,0.975,15543915,1535830950.75,2.47,1.55,0.015,83.49
2025-04-09,0.958,0.962,0.972,0.942,7890717,757985951.439,3.05,-2.34,-0.023,42.38
2025-04-10,1.017,1.005,1.017,0.998,11102295,1117448883.702,1.98,4.47,0.043,59.64
2025-04-11,0.983,0.999,1.02,0.979,17824908,1792111757.5,4.08,-0.6,-0.006,95.75
2025-04-14,1.007,1.009,1.017,1.006,8431514,852723244.708,1.1,1.0,0.01,45.29
2025-04-15,1.011,1.008,1.019,1.007,7976949,808649304.8,1.19,-0.1,-0.001,42.85
2025-04-16,1.011,1.0,1.014,0.997,3776235,379802912.1,1.69,-0.79,-0.008,20.28
2025-04-17,1.007,1.005,1.012,1.002,4887446,491934959.902,1.0,0.5,0.005,26.25
2025-04-18,1.011,1.011,1.027,1.008,11941742,1214241675.342,1.89,0.6,0.006,64.14
2025-04-21,1.012,1.009,1.014,1.007,2164602,218669077.1,0.69,-0.2,-0.002,11.63
2025-04-22,1.007,1.006,1.011,1.004,2414096,243015855.251,0.69,-0.3,-0.003,12.97
2025-04-23,1.013,1.012,1.015,1.009,3515692,355595191.956,0.6,0.6,0.006,18.88
2025-04-24,1.009,1.005,1.011,1.005,1734227,174716857.3,0.59,-0.69,-0.007,9.32
2025-04-25,1.011,1.013,1.019,1.01,4152925,421190514.187,0.9,0.8,0.008,22.31
2025-04-28,1.013,1.011,1.015,1.01,1184507,119804107.7,0.49,-0.2,-0.002,6.36
2025-04-29,1.012,1.008,1.013,1.008,1060448,107107436.609,0.49,-0.3,-0.003,5.7
2025-04-30,1.007,1.005,1.008,1.005,685562,68971153.9,0.3,-0.3,-0.003,3.68
2025-05-06,0.998,0.994,0.999,0.99,2310474,229455152.2,0.9,-1.09,-0.011,12.41
2025-05-07,0.994,0.995,1.001,0.993,2011557,200229708.13,0.8,0.1,0.001,10.81
2025-05-08,0.993,0.991,0.993,0.99,1073742,106440894.582,0.3,-0.4,-0.004,5.77
2025-05-09,0.993,0.992,0.995,0.991,1070415,106273640.093,0.4,0.1,0.001,5.75
2025-05-12,0.992,1.0,1.004,0.991,3611035,360368001.48,1.31,0.81,0.008,19.4
2025-05-13,1.0,1.024,1.026,0.998,9280573,937368339.9,2.8,2.4,0.024,49.85
2025-05-14,1.025,1.087,1.123,1.025,94214744,10134983909.752,9.57,6.15,0.063,506.07
2025-05-15,1.079,1.04,1.09,1.036,27772929,2956528590.72,4.97,-4.32,-0.047,149.18
2025-05-16,1.042,1.043,1.076,1.037,27164786,2866942279.5,3.75,0.29,0.003,145.91
2025-05-19,1.041,1.037,1.062,1.034,15328985,1606954978.9,2.68,-0.58,-0.006,82.34
2025-05-20,1.041,1.036,1.047,1.035,6715635,698397940.4,1.16,-0.1,-0.001,36.07
2025-05-21,1.038,1.029,1.041,1.025,2903998,299885716.7,1.54,-0.68,-0.007,15.6
2025-05-22,1.023,1.035,1.057,1.018,24342095,2530083515.173,3.79,0.58,0.006,130.75
2025-05-23,1.036,1.023,1.048,1.021,14843308,1539897163.8,2.61,-1.16,-0.012,79.73
2025-05-26,1.021,1.016,1.03,1.014,6901103,706010143.216,1.56,-0.68,-0.007,37.07
2025-05-27,1.019,1.016,1.024,1.015,5779241,588661294.094,0.89,0.0,0.0,31.04
2025-05-28,1.012,1.005,1.019,1.004,3368136,340919020.1,1.48,-1.08,-0.011,18.09
2025-05-29,1.011,1.012,1.016,1.008,3965745,401175778.09,0.8,0.7,0.007,21.3
2025-05-30,1.008,1.004,1.012,1.002,1941383,195486440.6,0.99,-0.79,-0.008,10.43
2025-06-03,1.003,1.001,1.005,1.0,1171365,117372494.3,0.5,-0.3,-0.003,6.29
2025-06-04,1.001,1.003,1.005,1.0,1750755,175534161.1,0.5,0.2,0.002,9.4
2025-06-05,1.007,1.02,1.028,1.005,16685951,1702689052.2,2.29,1.69,0.017,89.63
2025-06-06,1.023,1.014,1.036,1.013,9509375,975442762.4,2.25,-0.59,-0.006,51.08
2025-06-09,1.017,1.015,1.02,1.013,2735904,277694589.596,0.69,0.1,0.001,14.7
2025-06-10,1.016,1.019,1.03,1.014,9781955,999361152.885,1.58,0.39,0.004,52.54
2025-06-11,1.018,1.019,1.022,1.016,3786390,385947351.9,0.59,0.0,0.0,20.34
2025-06-12,1.021,1.018,1.027,1.017,4435584,452756281.981,0.98,-0.1,-0.001,23.83
2025-06-13,1.023,1.002,1.027,1.001,4661093,472475924.1,2.55,-1.57,-0.016,25.04
2025-06-16,0.998,0.997,1.004,0.994,2068335,206306748.3,1.0,-0.5,-0.005,11.11
2025-06-17,1.001,0.997,1.003,0.996,1648285,164588662.8,0.7,0.0,0.0,8.85
2025-06-18,0.994,0.988,0.995,0.985,2149707,212697859.476,1.0,-0.9,-0.009,11.55
2025-06-19,0.982,0.995,1.011,0.974,14953925,1490365467.417,3.74,0.71,0.007,80.32
2025-06-20,1.006,0.983,1.011,0.982,9485992,948761475.5,2.91,-1.21,-0.012,50.95
2025-06-23,0.985,0.979,0.988,0.977,2624268,257422302.1,1.12,-0.41,-0.004,14.1
2025-06-24,0.982,0.993,0.995,0.982,5405750,534668417.376,1.33,1.43,0.014,29.04
2025-06-25,0.994,0.996,1.003,0.992,6364369,634742809.435,1.11,0.3,0.003,34.19
2025-06-26,0.993,0.994,1.001,0.993,4814924,479913010.684,0.8,-0.2,-0.002,25.86
2025-06-27,0.999,0.995,1.0,0.994,2818678,281002573.388,0.6,0.1,0.001,15.14
2025-06-30,0.996,0.996,0.998,0.994,1541485,153505335.3,0.4,0.1,0.001,8.28
2025-07-01,0.998,0.995,0.998,0.994,1315413,130996702.7,0.4,-0.1,-0.001,7.07
2025-07-02,0.992,0.989,0.994,0.988,1525227,151140538.978,0.6,-0.6,-0.006,8.19
2025-07-03,0.988,0.991,0.992,0.988,1272076,125930602.289,0.4,0.2,0.002,6.83
2025-07-04,0.994,0.993,0.999,0.993,2766983,275354926.4,0.61,0.2,0.002,14.86
2025-07-07,0.994,0.992,0.995,0.99,1710519,169763238.986,0.5,-0.1,-0.001,9.19
2025-07-08,0.993,0.992,0.993,0.99,1505008,149245647.184,0.3,0.0,0.0,8.08
2025-07-09,0.99,0.991,0.994,0.989,1605064,159138190.6,0.5,-0.1,-0.001,8.62
2025-07-10,0.99,0.989,0.991,0.989,1115020,110349289.956,0.2,-0.2,-0.002,5.99
2025-07-11,0.989,0.989,0.99,0.988,918158,90814926.356,0.2,0.0,0.0,4.93
2025-07-14,0.989,0.986,0.989,0.986,850016,83910069.2,0.3,-0.3,-0.003,4.57
2025-07-15,0.985,0.989,0.993,0.983,4281032,423445539.19,1.01,0.3,0.003,23.0
2025-07-16,0.985,0.985,0.989,0.984,1874321,184765447.0,0.51,-0.4,-0.004,10.07
2025-07-17,0.984,0.983,0.985,0.981,1252650,123133906.982,0.41,-0.2,-0.002,6.73
2025-07-18,0.983,0.982,0.984,0.982,871028,85616996.4,0.2,-0.1,-0.001,4.68
2025-07-21,0.982,0.981,0.982,0.979,1127628,110508745.5,0.31,-0.1,-0.001,6.06
2025-07-22,0.98,0.982,0.985,0.979,2754158,270551308.3,0.61,0.1,0.001,14.79
2025-07-23,0.98,0.98,0.982,0.979,1387550,136026098.9,0.31,-0.2,-0.002,7.45
2025-07-24,0.981,0.982,0.983,0.98,1419976,139332538.445,0.31,0.2,0.002,7.63
2025-07-25,0.982,0.98,0.982,0.98,874247,85745505.5,0.2,-0.2,-0.002,4.7
2025-07-28,0.979,0.976,0.979,0.976,991390,96898531.64,0.31,-0.41,-0.004,5.33
2025-07-29,0.975,0.97,0.975,0.969,1291965,125576835.5,0.61,-0.61,-0.006,6.94
2025-07-30,0.97,0.981,0.987,0.97,7059622,691356146.774,1.75,1.13,0.011,37.92
2025-07-31,0.982,0.974,0.986,0.973,5139821,504508270.738,1.33,-0.71,-0.007,27.61
2025-08-01,0.974,0.968,0.977,0.968,1814044,176371486.0,0.92,-0.62,-0.006,9.74
2025-08-04,0.965,0.961,0.967,0.96,1630174,156922231.974,0.72,-0.72,-0.007,8.76
2025-08-05,0.961,0.963,0.965,0.959,1728627,166371377.0,0.62,0.21,0.002,9.29
2025-08-06,0.962,0.963,0.964,0.961,1350653,130010002.054,0.31,0.0,0.0,7.25
2025-08-07,0.963,0.969,0.975,0.962,4209328,407921728.3,1.35,0.62,0.006,22.61
2025-08-08,0.97,0.965,0.973,0.965,2280446,220960503.31,0.83,-0.41,-0.004,12.25
2025-08-11,0.966,0.966,0.968,0.964,1632967,157747488.4,0.41,0.1,0.001,8.77
2025-08-12,0.965,0.962,0.965,0.961,1173791,113000883.7,0.41,-0.41,-0.004,6.3
2025-08-13,0.962,0.961,0.964,0.96,2571349,247231002.1,0.42,-0.1,-0.001,13.81
2025-08-14,0.961,0.962,0.968,0.959,4334924,417535429.0,0.94,0.1,0.001,23.28
2025-08-15,0.964,0.961,0.966,0.961,1989854,191553423.636,0.52,-0.1,-0.001,10.69
2025-08-18,0.961,0.963,0.965,0.96,2587658,249012699.364,0.52,0.21,0.002,13.9
2025-08-19,0.962,0.963,0.967,0.962,2724189,262589115.036,0.52,0.0,0.0,14.63
2025-08-20,0.964,0.96,0.965,0.959,2378761,228629237.9,0.62,-0.31,-0.003,12.78
2025-08-21,0.96,0.961,0.963,0.96,2375018,228265629.658,0.31,0.1,0.001,12.76
2025-08-22,0.962,0.961,0.963,0.96,1773385,170490886.627,0.31,0.0,0.0,9.53
